@RELATION spammer

@ATTRIBUTE url             NUMERIC
@ATTRIBUTE followperfriend NUMERIC
@ATTRIBUTE retweet         NUMERIC
@ATTRIBUTE follower        NUMERIC
@ATTRIBUTE friend          NUMERIC
@ATTRIBUTE hashtagpertweet NUMERIC
@ATTRIBUTE incfollower     NUMERIC
@ATTRIBUTE incfriend       NUMERIC
@ATTRIBUTE class           {spammer, non-spammer}

@DATA
0.684478,1.721438,203,1341,779,0.223919,1301.000000,691.000000,spammer
0.027919,1.530612,1789,450,294,0.106599,279.000000,-13.000000,spammer
0.908213,1.183943,6,1165,984,0.002415,629.000000,315.000000,spammer
0.784264,0.906955,5,9923,10941,0.159898,8713.000000,9565.000000,spammer
0.422680,0.628176,26,544,866,0.036082,458.000000,716.000000,spammer
0.393548,0.819598,20,1631,1990,0.009677,390.000000,410.000000,spammer
0.261421,0.528377,0,931,1762,0.015228,-232.000000,-211.000000,spammer
0.875421,0.367321,1089,580,1579,0.063973,559.000000,1526.000000,spammer
0.338542,2.914826,284,924,317,0.182292,852.000000,233.000000,spammer
0.982368,10.383968,790,20986,2021,0.017632,20959.000000,2021.000000,spammer
0.543147,1.202532,64,475,395,0.129442,431.000000,361.000000,spammer
0.078680,0.907484,0,12938,14257,0.002538,-2100.000000,-1038.000000,spammer
0.157360,1.141414,30,452,396,0.218274,437.000000,387.000000,spammer
0.268116,2.746667,230,618,225,0.108696,529.000000,151.000000,spammer
0.163594,2.189086,230,1725,788,0.064516,1317.000000,700.000000,spammer
0.959288,0.753604,7,1150,1526,0.086514,1085.000000,1371.000000,spammer
0.028476,1.918567,91,589,307,0.044389,378.000000,235.000000,spammer
0.337563,8.466250,349,6773,800,0.098985,5655.000000,691.000000,spammer
0.469543,0.541500,16,1083,2000,0.002538,607.000000,1288.000000,spammer
0.529716,0.575431,1769,267,464,0.449612,264.000000,463.000000,spammer
0.017766,1.267925,1552,336,265,0.098985,327.000000,245.000000,spammer
0.385787,1.157085,232,3683,3183,0.362944,3584.000000,3129.000000,spammer
0.007557,1.034188,95,242,234,0.224181,225.000000,212.000000,spammer
0.997475,0.933703,0,5394,5777,0.000000,2621.000000,2997.000000,spammer
0.258883,1.860000,605,1116,600,0.261421,-292.000000,-602.000000,spammer
0.038071,1.726141,308,416,241,0.048223,399.000000,221.000000,spammer
0.251265,0.742279,550,697,939,0.094435,673.000000,908.000000,spammer
0.664975,0.940990,547,2376,2525,0.477157,2288.000000,2464.000000,spammer
0.439394,0.127756,9,255,1996,0.045455,246.000000,1974.000000,spammer
0.053299,1.213675,21,710,585,0.065990,684.000000,546.000000,spammer
0.385787,0.903824,2,3120,3452,0.271574,1241.000000,1586.000000,spammer
0.772379,0.638319,44,1276,1999,0.309463,1109.000000,1749.000000,spammer
0.600000,1.037572,0,2513,2422,0.000000,789.000000,609.000000,spammer
1.000000,2.320768,36,6772,2918,0.000000,6561.000000,2565.000000,spammer
0.125000,0.663462,0,414,624,0.017857,-14.000000,14.000000,spammer
0.352645,0.846946,1420,1151,1359,0.518892,350.000000,-617.000000,spammer
0.005038,0.315315,4072,35,111,0.308144,13.000000,82.000000,spammer
0.342569,0.767832,726,549,715,0.120907,379.000000,593.000000,spammer
0.071066,0.616013,291,377,612,0.149746,361.000000,601.000000,spammer
0.680203,0.606426,61,1208,1992,0.172589,1062.000000,1465.000000,spammer
0.728426,0.909490,59,2070,2276,0.299492,1899.000000,2104.000000,spammer
0.048223,0.476647,2279,398,835,0.187817,371.000000,788.000000,spammer
0.248731,1.239351,0,611,493,0.164975,109.000000,13.000000,spammer
0.790179,0.369551,12,585,1583,0.049107,569.000000,1573.000000,spammer
0.488764,1.018998,4,590,579,0.011236,242.000000,116.000000,spammer
0.390863,1.250000,4339,210,168,0.167513,201.000000,42.000000,spammer
0.348866,0.904620,0,607,671,0.080605,-172.000000,-55.000000,spammer
0.939086,0.676761,1,1028,1519,0.007614,460.000000,809.000000,spammer
0.005076,0.440361,74,731,1660,0.030457,723.000000,1656.000000,spammer
0.444444,0.518558,530,489,943,0.210145,338.000000,809.000000,spammer
0.241730,1.952669,1621,5487,2810,0.264631,2532.000000,2457.000000,spammer
0.448357,1.113990,2473,430,386,0.330986,177.000000,76.000000,spammer
0.010309,0.479452,2077,210,438,0.185567,208.000000,434.000000,spammer
0.731707,0.891954,0,1164,1305,0.048780,178.000000,-115.000000,spammer
0.461538,1.973518,3,1565,793,0.000000,422.000000,-352.000000,spammer
0.886973,0.921429,10,2064,2240,0.022989,2046.000000,2223.000000,spammer
0.000000,0.680000,0,357,525,0.000000,90.000000,112.000000,spammer
0.510638,0.689269,103,1291,1873,0.005319,1285.000000,1853.000000,spammer
0.162437,1.103484,12,2154,1952,0.126904,2039.000000,1885.000000,spammer
0.050761,0.616876,1,541,877,0.040609,132.000000,243.000000,spammer
0.857143,0.553785,6,556,1004,0.017857,137.000000,271.000000,spammer
0.050602,1.047009,108,490,468,0.195181,412.000000,421.000000,spammer
0.538860,0.858736,1728,462,538,0.124352,259.000000,429.000000,spammer
0.453608,0.522353,131,222,425,0.118557,215.000000,425.000000,spammer
0.027990,0.250326,398,384,1534,0.104326,367.000000,1409.000000,spammer
0.215736,1.095238,75,529,483,0.076142,439.000000,396.000000,spammer
0.032995,0.713708,33,1411,1977,0.002538,-398.000000,-28.000000,spammer
0.664251,1.077840,299,1537,1426,0.268116,1179.000000,1029.000000,spammer
0.384615,0.230576,137,460,1995,0.284615,448.000000,1975.000000,spammer
0.087179,0.898232,1079,1880,2093,0.056410,1876.000000,2091.000000,spammer
0.099415,0.403226,788,250,620,0.412281,230.000000,581.000000,spammer
0.011364,0.880069,0,3060,3477,0.005682,762.000000,1155.000000,spammer
0.071066,1.326087,67,3233,2438,0.055838,738.000000,634.000000,spammer
0.639344,0.415198,3,377,908,0.016393,302.000000,757.000000,spammer
0.498728,3.953488,106,510,129,0.106870,422.000000,82.000000,spammer
0.243655,1.134729,331,18748,16522,0.388325,18739.000000,16510.000000,spammer
0.385787,10.857143,137,2280,210,0.467005,1706.000000,-263.000000,spammer
0.039409,1.567227,18,373,238,0.233990,142.000000,130.000000,spammer
0.256039,0.837209,23,648,774,0.664251,341.000000,452.000000,spammer
0.051724,0.586207,0,34,58,0.008621,7.000000,43.000000,spammer
0.732673,0.473333,12,426,900,0.564356,418.000000,899.000000,spammer
0.979849,0.622412,339,1022,1642,0.028967,926.000000,1560.000000,spammer
0.441624,0.997220,46,1435,1439,0.002538,1317.000000,1302.000000,spammer
0.428571,1.431238,567,2300,1607,0.068878,1076.000000,232.000000,spammer
0.065990,0.509804,2073,52,102,0.053299,18.000000,73.000000,spammer
0.211735,0.978269,129,10534,10768,0.025510,9049.000000,8699.000000,spammer
0.600000,0.469207,0,899,1916,0.000000,883.000000,1902.000000,spammer
0.914894,0.880368,5,287,326,0.000000,185.000000,235.000000,spammer
0.170918,0.503046,132,578,1149,0.112245,381.000000,754.000000,spammer
0.715736,0.651000,63,1302,2000,0.076142,1109.000000,1831.000000,spammer
0.381443,6.164141,155,2441,396,0.056701,2417.000000,201.000000,spammer
0.151134,1.808000,8,452,250,0.085642,415.000000,218.000000,spammer
0.819933,1.113685,332,7739,6949,0.110553,4858.000000,4511.000000,spammer
1.000000,0.661315,0,865,1308,1.000000,468.000000,700.000000,spammer
0.964467,0.895118,25,8287,9258,0.065990,7719.000000,7341.000000,spammer
0.202899,1.926471,12,1310,680,0.048309,734.000000,586.000000,spammer
0.964467,0.964517,48,4757,4932,0.276650,4755.000000,4929.000000,spammer
0.057604,0.825879,51,517,626,0.241935,367.000000,505.000000,spammer
0.766497,0.909376,138,2609,2869,0.352792,2576.000000,2854.000000,spammer
0.371429,1.661458,0,319,192,0.000000,109.000000,3.000000,spammer
0.956522,0.629847,0,536,851,0.130435,406.000000,679.000000,spammer
0.739583,0.896901,98,4515,5034,0.557292,2714.000000,3012.000000,spammer
1.000000,0.945812,2,10525,11128,0.000000,478.000000,593.000000,spammer
0.097052,0.678951,59,958,1411,0.507371,953.000000,1407.000000,spammer
0.662437,0.690753,1,1128,1633,0.007614,895.000000,1144.000000,spammer
0.017766,0.786058,1408,327,416,0.119289,299.000000,362.000000,spammer
0.329949,1.445585,86,1408,974,0.131980,896.000000,539.000000,spammer
0.995392,1.351760,84,4646,3437,0.011521,2955.000000,1424.000000,spammer
0.336364,0.629875,189,856,1359,0.075758,837.000000,1290.000000,spammer
0.294416,3.414802,439,1984,581,0.111675,1749.000000,515.000000,spammer
0.149746,0.306520,215,362,1181,0.210660,337.000000,1134.000000,spammer
0.000000,1.119765,22,1337,1194,0.119289,1314.000000,1128.000000,spammer
0.050761,1.418635,156,1081,762,0.063452,658.000000,426.000000,spammer
0.984887,0.949374,23,5007,5274,0.000000,332.000000,284.000000,spammer
1.000000,0.609805,0,1219,1999,0.000000,102.000000,-1.000000,spammer
0.177665,1.004552,19,2869,2856,0.111675,2761.000000,1908.000000,spammer
0.098985,0.929231,510,604,650,0.109137,474.000000,531.000000,spammer
0.317259,1.039284,184,1799,1731,0.769036,1732.000000,1693.000000,spammer
0.715736,1.152297,136,1831,1589,0.786802,1600.000000,1446.000000,spammer
0.572165,0.486034,1004,783,1611,0.474227,717.000000,1549.000000,spammer
0.397306,1.016764,395,1395,1372,0.348485,1321.000000,1141.000000,spammer
0.133501,0.628788,483,249,396,0.127204,235.000000,348.000000,spammer
0.038071,3.299145,13,386,117,0.012690,227.000000,71.000000,spammer
0.040609,1.471519,13,465,316,0.093909,348.000000,219.000000,spammer
0.009662,0.741573,864,528,712,0.084541,493.000000,656.000000,spammer
0.723350,0.996625,2,5610,5629,0.000000,5562.000000,5221.000000,spammer
0.327411,1.037190,748,753,726,0.065990,735.000000,723.000000,spammer
0.299492,1.915485,782,6890,3597,0.304569,4725.000000,1544.000000,spammer
0.068528,0.812500,882,572,704,0.162437,555.000000,682.000000,spammer
0.033079,2.904082,911,1423,490,0.058524,1192.000000,371.000000,spammer
0.659794,1.113644,197,3322,2983,0.737113,2940.000000,2443.000000,spammer
0.002538,0.881823,75,1664,1887,0.002538,1217.000000,899.000000,spammer
0.385522,1.102693,1248,1761,1597,0.107744,171.000000,-15.000000,spammer
0.012077,0.642857,204,261,406,0.217391,239.000000,359.000000,spammer
0.377717,0.941968,429,21572,22901,0.051630,21552.000000,22900.000000,spammer
1.000000,0.933464,2,954,1022,0.000000,851.000000,847.000000,spammer
0.048843,1.024390,1130,42,41,0.262211,37.000000,40.000000,spammer
0.022785,2.402041,2981,2354,980,0.144304,2203.000000,513.000000,spammer
0.157454,0.691057,4528,85,123,0.522613,82.000000,121.000000,spammer
0.532995,1.011080,2474,365,361,0.215736,222.000000,273.000000,spammer
0.545685,4.181176,515,3554,850,0.408629,3541.000000,830.000000,spammer
0.012723,1.666667,2295,50,30,0.078880,47.000000,26.000000,spammer
0.226804,3.927954,516,1363,347,0.211340,1286.000000,281.000000,spammer
0.011844,0.561969,572,331,589,0.409475,329.000000,589.000000,spammer
0.045113,0.574188,0,654,1139,0.067669,215.000000,505.000000,spammer
0.425373,0.519068,1621,490,944,0.111940,482.000000,944.000000,spammer
0.505076,0.689579,5,311,451,0.147208,245.000000,385.000000,spammer
0.217054,0.776860,240,282,363,0.271318,254.000000,308.000000,spammer
0.441624,0.495238,2,364,735,0.005076,260.000000,322.000000,spammer
0.918782,0.346329,7,684,1975,0.040609,682.000000,1968.000000,spammer
0.621827,0.909091,22,320,352,0.017766,170.000000,203.000000,spammer
0.010554,1.379973,121,2081,1508,0.005277,1015.000000,-252.000000,spammer
0.055838,0.696774,1832,324,465,0.157360,270.000000,338.000000,spammer
0.276650,1.138262,7,11147,9793,0.000000,10314.000000,8611.000000,spammer
0.116751,1.860619,260,2523,1356,0.081218,1808.000000,1260.000000,spammer
0.015228,0.938196,1175,2611,2783,0.236041,2600.000000,2763.000000,spammer
0.091837,1.655172,180,624,377,0.048469,216.000000,222.000000,spammer
0.560914,0.727683,23,807,1109,0.144670,607.000000,904.000000,spammer
0.911168,1.083515,0,2984,2754,0.000000,2967.000000,2742.000000,spammer
0.162162,0.802645,0,1578,1966,0.081081,-42.000000,-57.000000,spammer
0.010152,0.783626,512,268,342,0.157360,259.000000,338.000000,spammer
0.984887,0.809392,2,3206,3961,0.000000,-606.000000,-161.000000,spammer
0.863874,1.307692,19,493,377,0.026178,206.000000,231.000000,spammer
0.007653,0.962847,2538,2462,2557,0.275510,2425.000000,2489.000000,spammer
1.000000,0.929746,0,622,669,1.000000,398.000000,482.000000,spammer
1.000000,1.897338,7,499,263,1.000000,380.000000,231.000000,spammer
0.860406,0.853828,90,736,862,0.159898,68.000000,20.000000,spammer
0.149746,0.959770,270,334,348,0.149746,328.000000,341.000000,spammer
0.796980,0.472946,314,236,499,0.109060,236.000000,496.000000,spammer
0.665899,2.610942,54,859,329,0.686636,761.000000,226.000000,spammer
0.048346,1.644782,104,2380,1447,0.068702,2066.000000,1141.000000,spammer
0.550532,0.277146,5076,268,967,0.332447,259.000000,956.000000,spammer
0.269953,1.334161,4230,14509,10875,0.075117,14505.000000,10874.000000,spammer
0.904282,1.534941,89,2482,1617,0.440806,1422.000000,692.000000,spammer
1.000000,0.946524,3,1416,1496,1.000000,1089.000000,1210.000000,spammer
0.015228,0.643275,253,110,171,0.083756,88.000000,146.000000,spammer
0.065990,0.788423,680,790,1002,0.428934,628.000000,694.000000,spammer
0.180203,0.986599,52,1546,1567,0.068528,1494.000000,1494.000000,spammer
0.997462,0.746392,30,1448,1940,0.000000,972.000000,1478.000000,spammer
0.228426,0.979925,2622,781,797,0.086294,774.000000,784.000000,spammer
0.725888,0.898496,305,717,798,0.071066,689.000000,773.000000,spammer
0.798969,1.057596,180,5729,5417,0.164948,4734.000000,4358.000000,spammer
0.075503,1.189243,2142,597,502,0.225671,570.000000,312.000000,spammer
0.353503,0.587389,4,1062,1808,0.019108,-295.000000,-188.000000,spammer
0.710256,1.961290,84,608,310,0.058974,368.000000,-440.000000,spammer
0.727506,1.338028,240,1710,1278,0.622108,421.000000,96.000000,spammer
0.901099,0.274307,37,505,1841,0.027473,284.000000,1252.000000,spammer
0.045802,0.372738,26,309,829,0.160305,295.000000,810.000000,spammer
0.218274,0.866279,128,447,516,0.091371,335.000000,509.000000,spammer
0.198068,1.222112,591,34345,28103,0.328502,34331.000000,28079.000000,spammer
0.725191,2.164835,565,1182,546,0.234097,851.000000,71.000000,spammer
0.157005,0.543906,512,415,763,0.299517,152.000000,461.000000,spammer
0.417526,1.087719,287,1302,1197,0.355670,1262.000000,1167.000000,spammer
0.253807,1.005347,1047,19179,19077,0.680203,17822.000000,17374.000000,spammer
0.430876,0.956078,126,1219,1275,0.230415,33.000000,98.000000,spammer
0.078680,1.528470,1130,859,562,0.225888,742.000000,441.000000,spammer
0.676399,1.034223,201,3022,2922,0.345499,1796.000000,1545.000000,spammer
0.542105,0.371542,18,470,1265,0.026316,239.000000,441.000000,spammer
0.446701,0.792000,560,297,375,0.035533,175.000000,253.000000,spammer
0.704030,1.156098,713,948,820,0.047859,315.000000,290.000000,spammer
0.772040,0.745971,736,972,1303,0.540302,867.000000,1254.000000,spammer
0.114213,0.986764,266,10437,10577,0.000000,10260.000000,9931.000000,spammer
0.116751,0.513995,1857,404,786,0.360406,399.000000,786.000000,spammer
0.357143,3.322969,10,3313,997,0.035714,2423.000000,243.000000,spammer
0.625935,1.392660,111,8576,6158,0.201995,5097.000000,2357.000000,spammer
0.449239,0.972501,840,1839,1891,0.289340,1111.000000,990.000000,spammer
0.005076,1.000495,65,2020,2019,0.040609,1841.000000,1819.000000,spammer
0.967005,0.944836,0,1473,1559,0.000000,1134.000000,147.000000,spammer
1.000000,0.711406,2,1235,1736,0.000000,983.000000,-257.000000,spammer
0.005076,1.651436,52,1265,766,0.032995,1247.000000,745.000000,spammer
0.335013,0.810916,251,416,513,0.177582,186.000000,185.000000,spammer
0.875000,0.866297,1,1717,1982,0.000000,452.000000,659.000000,spammer
0.346154,1.107362,10,361,326,0.076923,95.000000,10.000000,spammer
0.412587,1.682109,235,2106,1252,0.402098,1700.000000,352.000000,spammer
0.223919,0.950339,783,421,443,0.170483,234.000000,299.000000,spammer
0.907216,0.616461,83,1101,1786,0.226804,1072.000000,1772.000000,spammer
0.292191,1.768672,328,7791,4405,0.068010,5149.000000,2282.000000,spammer
0.380711,0.730057,1069,1025,1404,0.532995,1022.000000,1401.000000,spammer
0.619289,1.031356,643,3651,3540,0.411168,1766.000000,1882.000000,spammer
0.238532,0.593750,4020,95,160,0.189602,55.000000,135.000000,spammer
0.327189,2.797398,536,1505,538,0.135945,35.000000,47.000000,spammer
0.449495,2.450820,823,299,122,0.075758,111.000000,74.000000,spammer
0.033079,3.764629,261,2895,769,0.183206,2890.000000,764.000000,spammer
0.248705,0.634703,65,1251,1971,0.202073,1247.000000,1969.000000,spammer
0.191176,1.116262,0,1565,1402,0.014706,858.000000,555.000000,spammer
0.028061,0.610092,390,266,436,0.117347,260.000000,434.000000,spammer
0.111959,0.388489,469,216,556,0.226463,214.000000,553.000000,spammer
0.989848,1.932983,472,2942,1522,0.908629,2466.000000,1280.000000,spammer
0.284635,95.208300,12278,240877,2530,0.190176,238189.000000,2508.000000,spammer
0.350254,0.880711,39,1735,1970,0.000000,1707.000000,1970.000000,spammer
0.139798,0.559846,1652,145,259,0.311083,117.000000,237.000000,spammer
0.063452,0.678030,283,537,792,0.114213,530.000000,776.000000,spammer
0.348601,1.027869,1558,627,610,0.287532,569.000000,520.000000,spammer
0.174447,0.756463,635,556,735,0.041769,228.000000,437.000000,spammer
0.251309,0.578786,42,944,1631,0.031414,840.000000,1433.000000,spammer
0.289340,0.497908,1274,119,239,0.560914,110.000000,227.000000,spammer
0.282609,1.044711,0,17057,16327,0.130435,-250.000000,-1058.000000,spammer
0.923858,0.920608,0,2180,2368,0.025381,966.000000,1104.000000,spammer
0.007614,0.640884,698,348,543,0.124365,314.000000,481.000000,spammer
0.323671,1.463722,302,1392,951,0.067633,1050.000000,637.000000,spammer
0.297710,2.239726,4,654,292,0.022901,463.000000,144.000000,spammer
0.487310,0.917085,3,730,796,0.296954,-18.000000,27.000000,spammer
0.403553,0.903333,13,3822,4231,0.038071,3781.000000,4221.000000,spammer
0.809645,0.976724,649,9987,10225,0.015228,9974.000000,10201.000000,spammer
0.025608,1.655827,1081,611,369,0.067862,570.000000,334.000000,spammer
0.038071,1.328846,70,691,520,0.025381,650.000000,448.000000,spammer
1.000000,1.785311,75,1264,708,0.007614,531.000000,56.000000,spammer
0.701031,0.328111,1433,377,1149,0.134021,297.000000,924.000000,spammer
0.000000,0.976789,1321,505,517,0.302030,501.000000,516.000000,spammer
0.090452,0.727385,12,587,807,0.000000,326.000000,433.000000,spammer
0.316667,0.893013,0,2454,2748,0.025000,518.000000,648.000000,spammer
1.000000,0.995146,0,1025,1030,0.109137,518.000000,402.000000,spammer
0.076142,1.836469,123,1269,691,0.007614,563.000000,201.000000,spammer
0.078680,1.545455,122,204,132,0.154822,201.000000,131.000000,spammer
0.369231,1.929279,1248,1364,707,0.369231,1127.000000,459.000000,spammer
0.165939,1.075697,215,270,251,0.244541,84.000000,199.000000,spammer
0.737913,0.762192,242,1516,1989,0.435115,906.000000,1139.000000,spammer
0.020305,0.860558,271,432,502,0.670051,415.000000,493.000000,spammer
0.012690,1.115789,452,212,190,0.035533,178.000000,133.000000,spammer
0.517632,0.930710,19,24621,26454,0.000000,24616.000000,26454.000000,spammer
0.055556,0.237007,0,415,1751,0.000000,-96.000000,-242.000000,spammer
0.127226,0.814815,539,638,783,0.132316,606.000000,761.000000,spammer
0.000000,1.156331,305,2219,1919,0.023470,2211.000000,1915.000000,spammer
0.994924,0.629261,0,886,1408,0.423858,831.000000,1358.000000,spammer
0.098985,2.331699,741,2854,1224,0.139594,2768.000000,1187.000000,spammer
0.080097,1.001406,1739,712,711,0.788835,472.000000,463.000000,spammer
0.022843,0.554455,111,280,505,0.025381,214.000000,407.000000,spammer
0.490909,0.695248,0,1273,1831,0.000000,1229.000000,1741.000000,spammer
1.000000,0.511371,5,742,1451,0.000000,-97.000000,668.000000,spammer
